ID,Position,Scouting Report Sentence(s),Race
55,TE,Affil COLL HU PowCoop PowTot Strong Power Role HU PowAuPt PowTot Negativ Ngtv Weak Passive Vice EndsLw Positiv Pstv Strong Power Pleasur EMOT Ovrst WlbPsyc WlbTot,W
55,TE,Strong Work DAV PowOth PowTot  Space  Quality Means WltOth WltTot,W
55,TE,Negativ Weak Passive Feel Need SV Strong Active Rel IAV TrnGain Active Solve IAV Positiv Pstv Strong Virtue Exprsv Positiv Strong Virtue EVAL Abs@ ABS MeansLw,W
55,TE,Positiv Pstv Virtue EVAL SklOth SklTOT ABS DIST Space TimeSpc PLACE Sky TimeSpc Strong Quan DIM,W
55,TE,ComForm DAV EnlGain EnlTot Positiv Strong Virtue EVAL Abs@ ABS MeansLw  Active Passive Arousal Positiv Pstv Strong Active NatrPro WlbPhys WlbTot Strong Active Complet IAV TrnGain,W
55,TE,Strong Quan DIM Goal PowOth PowTot Submit Rel IAV Active Travel TranLw Affil Active SocRel IAV AffGain AffTot Space,W
55,TE,Active ECON Means Strong Active Rise IAV Work IAV,W
55,TE,Negativ Ngtv Hostile Active Virtue PowCon PowTot,W
55,TE,Quality PLACE Sky TimeSpc ABS DIST Space TimeSpc Strong Active Complet IAV TrnGain,W
55,TE,ComForm DAV Strong Quality Hostile Strong Power Active Milit SocRel IAV PowCon PowTot,W
55,TE,Active Solve IAV Strong Virtue EndsLw Quality Means WltOth WltTot,W
55,TE, Positiv Pstv Strong Virtue Ovrst EVAL RspOth RspTot Positiv Pstv Strong Virtue Exprsv Strong ECON Complet Finish,W
55,TE,Positiv Pstv Strong Active Virtue TrnGain,W
55,TE,Negativ Ngtv Passive Need EndsLw IAV RcEthic RcTot ComForm COM PowOth PowTot FormLw,W
55,TE,Negativ Ovrst Strong Active Complet IAV TranLw Quality,W
55,TE,Decreas DAV Academ Doctrin EnlOth EnlTot Econ@ ECON ComForm COM FormLw,W
55,TE,Negativ Ngtv Passive Need EndsLw Positiv Know Perceiv Positiv Pstv Affil Strong Active Role HU Complet IAV PLACE Route TimeSpc,W
55,TE,Solve IAV Rel TrnLoss Space PLACE Route TimeSpc Negativ Ngtv Weak Passive Fail IAV PowCon PowTot,W
55,TE,Negativ Ovrst Strong Active Complet IAV TrnGain Perceiv IAV EnlOth EnlTot Finish Travel,W
56,WR,Solve IAV,NW
56,WR,ABS DIST Space TimeSpc Strong Active Complet IAV TrnGain Strong Active Complet IAV TrnGain,NW
56,WR, Active Space,NW
56,WR,Solve IAV ABS DIST Space TimeSpc,NW
56,WR,Negativ Pain EMOT IndAdj Strong Active Fall IAV Space POS TimeSpc Rel TrnLoss Negativ Hostile Active Exert IAV,NW
56,WR,PLACE Aquatic PLACE Route TimeSpc,NW
56,WR,Strong Power Active ComForm IAV EnlOth EnlTot PLACE Route TimeSpc,NW
56,WR,Virtue SklOth SklTOT,NW
56,WR,  Positiv Complet Quan Strong Ovrst Space DIM SureLw  Strong ComForm EnlOth EnlTot FormLw Strong Active Complet IAV TrnGain,NW
56,WR,Strong Quan DIM  Strong Active Complet IAV TrnGain Passive SocRel IAV Positiv Strong Virtue Know IndAdj Ovrst Time@ TIME TimeSpc Strong Active Fall IAV Positiv Pstv Affil SocRel IAV AffGain AffTot Negativ Ngtv Vice EVAL SklAsth SklTOT Passive SocRel IAV,NW
56,WR,Positiv Strong Virtue EVAL Abs@ ABS MeansLw Active Rise DAV TranLw Negativ Ngtv Hostile Weak Passive SocRel PowCon PowTot Space,NW
56,WR,Solve IAV,NW
56,WR,ABS DIST Space TimeSpc Positiv Pstv Active Fetch IAV Negativ Ngtv Hostile Strong Active SocRel IAV TrnLoss Positiv Pstv Active Fetch IAV,NW
56,WR, Undrst Quan PLACE Route TimeSpc Object NatObj,NW
56,WR,Solve IAV TranLw Space TimeSpc ABS DIST Space TimeSpc,NW
56,WR,BodyPt Quality Strong Power Causal PowLoss PowTot Ritual,NW
56,WR,Solve IAV Strong Active Increas TimeSpc Strong Ovrst Time@ Intrj SureLw Decreas DAV ABS DIST Space TimeSpc,NW
56,WR,Object Tool PLACE Route TimeSpc ComForm IAV EnlOth EnlTot PLACE Route TimeSpc,NW
56,WR,Negativ Ngtv Passive Need EndsLw Positiv Pstv Affil Active Virtue RcEthic RcTot PLACE Route TimeSpc Negativ Eval@ Quality IndAdj,NW
56,WR,Solve IAV TranLw Positiv Pstv Virtue EVAL SklOth SklTOT,NW
56,WR,Negativ Ngtv Weak Active Fail DAV Active Solve IAV EnlGain EnlTot Strong Active Complet IAV TrnGain Perceiv IAV EnlOth EnlTot Strong Active Exert IAV TranLw,NW
57,WR,Active Try IAV TranLw Positiv Pstv Virtue Legal PowAuth PowTot Strong Space Negativ Ngtv Vice Ovrst EVAL NegAff,NW
57,WR,Negativ Ngtv Vice EVAL SklAsth SklTOT Passive SocRel IAV,NW
57,WR,Ovrst Quan ABS DIST Space TimeSpc Active Travel IAV Econ@ Means SklOth SklTOT,NW
57,WR,Strong Quan TranLw Space Object Vehicle Active Travel DAV TranLw,NW
57,WR,Travel IAV Positiv Strong Virtue EVAL Abs@ ABS MeansLw Negativ Ngtv Hostile Strong Active Exert IAV NegAff Ritual Space Positiv Strong Active Increas PLACE Route TimeSpc,NW
57,WR,Positiv Pstv Virtue EVAL Rel TrnLoss Strong Active Fall IAV Negativ Ngtv Hostile Active SocRel IAV TrnLoss,NW
57,WR,Positiv Pstv Affil SocRel IAV AffGain AffTot Object Tool Space PLACE Route TimeSpc,NW
57,WR,Solve IAV Positiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTot Active Travel IAV TranLw POLIT Space TimeSpc,NW
57,WR,Power ComForm COM FormLw Positiv Pstv Virtue Econ@ ECON WltOth WltTot Space Virtue Ovrst RcEnds RcTot FormLw Positiv Nonadlt IndAdj,NW
57,WR,Strong Active Exert IAV TranLw Solve IAV TranLw Positiv Strong Virtue Know IndAdj,NW
57,WR,Active Work DAV TranLw Space,NW
57,WR,Active Solve IAV Positiv Active Ovrst IAV Space,NW
57,WR,Negativ Ngtv Weak Passive Vice EndsLw Positiv Pstv Affil Active Virtue RcEthic RcTot Active Exert Abs@ ABS EndsLw Active Solve IAV EnlGain EnlTot Econ@ ECON Polit@ POLIT COLL HU,NW
57,WR,Solve IAV Positiv Pstv Passive Virtue PLACE Route TimeSpc Travel Means EndsLw,NW
57,WR,Positiv Pstv Strong Active Virtue TrnGain Active Solve IAV EnlGain EnlTot Negativ Ngtv Vice PLACE Region,NW
57,WR,Positiv Nonadlt IndAdj Strong Power Virtue PowOth PowTot Positiv Pstv Strong Active Exprsv Begin IAV EndsLw Hostile Strong Power Active ComForm IAV PowCon PowTot Strong Active Complet IAV TrnGain PLACE Sky TimeSpc,NW
57,WR,Negativ Ngtv Hostile Active SocRel PowCon PowTot  Strong Active Complet IAV TrnGain Positiv Pstv Active ComForm DAV EnlGain EnlTot,NW
57,WR,Negativ Ngtv Passive Need EndsLw Positiv Nonadlt IndAdj Space Positiv Pstv Strong Virtue EndsLw Ovrst Know,NW
58,LB,Hostile Strong EVAL Quality Academ Doctrin EnlOth EnlTot,NW
58,LB,Positiv Nonadlt IndAdj Affil COLL HU PowCoop PowTot Strong Power Active SocRel IAV Econ@ ECON Polit@ POLIT COLL HU,NW
58,LB,Positiv Strong Know Positiv NatrPro Know IndAdj,NW
58,LB,Passive Perceiv IAV EnlGain EnlTot Positiv Pstv Affil Strong ECON POLIT COLL HU PowAren PowTot,NW
58,LB,Strong EVAL Quality  Space,NW
58,LB,Strong Active Travel IAV TranLw,NW
58,LB,NatrPro Vary TranLw Active Travel EndsLw,NW
58,LB,Positiv Pstv Virtue EVAL PosAff Passive Arousal EMOT Hostile Role HU PowPt PowTot ,NW
58,LB,Positiv Pstv Affil ComForm COM PowCoop PowTot FormLw Active Exprsv Role HU SklPt SklTOT Negativ Ngtv Hostile Strong Active Vice WlbPhys WlbTot Negativ Hostile SocRel Exert Negativ Ngtv Weak Passive Vice Abs@ ABS WltTran WltTot,NW
58,LB,Strong Ovrst Quality Causal If Active Try IAV Active Travel ComForm COM EnlOth EnlTot FormLw,NW
58,LB,Positiv Pstv Strong Power Virtue RspOth RspTot Positiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTot Negativ Ngtv Vice,NW
58,LB,Positiv Strong Virtue Know IndAdj Positiv Nonadlt IndAdj Space,NW
58,LB,Positiv Strong Active NatrPro Increas SV Space Negativ Ngtv Hostile Strong Active SocRel IAV TrnLoss Affil COLL HU PowCoop PowTot Econ@ Means SklOth SklTOT,NW
58,LB,Solve IAV Negativ Ngtv Hostile Strong Power Active SocRel DAV PowLoss PowTot Strong Active Rise IAV,NW
58,LB,Negativ Ovrst Strong Ovrst Quality Rel TrnLoss,NW
58,LB,Negativ Ngtv Passive Need EndsLw Positiv Pstv Strong Active Virtue TrnGain Travel,NW
58,LB,Negativ Ngtv Passive Need EndsLw  Positiv Role HU Know,NW
58,LB,Complet IAV Means WltOth WltTot Passive Perceiv Solve IAV,NW
58,LB,  Active Travel EndsLw Active Travel Strong Space DIM TimeSpc,NW
58,LB,Solve IAV Positiv Strong Virtue Ritual,NW
59,WR,Passive Arousal EndsLw Strong Quan DIM ,NW
59,WR,Positiv Pstv Passive Pleasur EMOT WlbPsyc WlbTot Space TimeSpc Affil Strong Work PowCoop PowTot Strong Active Rel IAV TrnGain,NW
59,WR,Solve IAV,NW
59,WR,ABS DIST Space TimeSpc ,NW
59,WR,Solve IAV Strong Active Complet IAV TrnGain,NW
59,WR,Active Solve IAV Space Space TimeSpc,NW
59,WR,Travel IAV TranLw Rel TrnLoss Space PLACE Route TimeSpc,NW
59,WR,Positiv Pstv Virtue EVAL SklOth SklTOT Object Tool,NW
59,WR,Ovrst Quan Strong Space DIM TimeSpc,NW
59,WR,Positiv Pstv Strong Virtue EndsLw  Space Econ@ ECON ComForm COM FormLw Space Space TimeSpc PLACE Route TimeSpc,NW
59,WR,Active Academ Try IAV EnlEnds EnlTot Negativ Ngtv Role HU Strong Quan DIM Space Negativ Ngtv Hostile Strong Active Vice Eval@ IndAdj,NW
59,WR,Strong Space DIM TimeSpc Strong Active Complet IAV TrnGain Space,NW
59,WR,Positiv Pstv Affil Active SocRel IAV TrnGain Affil Active SocRel IAV AffGain AffTot Negativ Ngtv Role HU,NW
59,WR,Passive SocRel IAV Positiv Pstv Virtue EVAL PosAff Hostile Strong EVAL Quality Strong Active Complet IAV TrnGain,NW
59,WR,Passive Perceiv Negativ Ngtv Weak Passive Vice EndsLw Perceiv IAV EnlOth EnlTot Strong Active Ovrst Perceiv SureLw ,NW
59,WR,Positiv Pstv Virtue EVAL PosAff  Positiv Nonadlt IndAdj,NW
59,WR,Positiv Pleasur EMOT Stay Positiv Econ@ Quan WltOth WltTot Strong Means EndsLw Space TimeSpc Hostile Role HU PowPt PowTot Affil Active SocRel,NW
59,WR,Positiv Virtue Know Passive Causal IAV Negativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
59,WR,Negativ Ngtv Weak Passive Vice SklOth SklTOT Positiv Pstv Virtue EVAL SklOth SklTOT PLACE Route TimeSpc Negativ Eval@ Quality IndAdj Strong Work DAV PowOth PowTot,NW
59,WR,Perceiv IAV EnlOth EnlTot Negativ Ngtv Weak Active Fail DAV,NW
59,WR, Decreas DAV  Strong Active Complet IAV TrnGain Space Goal PowOth PowTot,NW
59,WR,Positiv Econ@ Quan WltOth WltTot Econ@ ECON ComForm COM FormLw Strong Active Rel IAV,NW
59,WR,Negativ Ngtv Passive Need EndsLw IAV RcEthic RcTot Econ@ ECON Means SklOth SklTOT Finish PLACE Route TimeSpc,NW
60,LB,Positiv Nonadlt IndAdj Positiv Feel Arousal Doctrin,W
60,LB,Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Strong Ovrst Space DIM SureLw Negativ Hostile Active Exert IAV Time@ Positiv Pstv Active Work IAV Space TimeSpc,W
60,LB,Rel TrnLoss Strong Active Means EnlOth EnlTot Active Exprsv Role HU SklPt SklTOT,W
60,LB,Positiv Nonadlt IndAdj  Ovrst Time@ NegAff,W
60,LB,NatrPro Power ComForm EnlGain EnlTot PLACE Sky TimeSpc,W
60,LB,Positiv Strong Virtue BodyPt Quality Vary Abs@ ABS,W
60,LB,Academ Doctrin EnlOth EnlTot  ComForm IAV,W
60,LB,Strong Active Solve IAV TranLw Econ@ ECON ComForm COM FormLw Positiv Feel Arousal Doctrin Goal,W
60,LB,Hostile Role HU PowPt PowTot Negativ Ngtv Hostile Power Passive Vice PowOth PowTot Persist,W
60,LB,Positiv Virtue Vary Active Travel TranLw,W
60,LB,Weak Space DIM BodyPt BodyPt WlbPhys WlbTot,W
60,LB,Solve IAV Strong Solve IAV Hostile Strong Power Active SocRel IAV,W
60,LB,Negativ Ngtv Pain NegAff Passive SocRel IAV Negativ Ngtv Hostile Power Passive Vice PowOth PowTot,W
60,LB,Negativ Ngtv Passive Need EndsLw Negativ Ngtv Hostile Active SocRel IAV Passive SocRel IAV Virtue SklOth SklTOT,W
60,LB,Strong Ovrst Time@ Intrj SureLw Passive Goal EnlOth EnlTot,W
60,LB,Negativ Ngtv Passive Need EndsLw Passive Goal EnlOth EnlTot Positiv Pstv Strong Virtue EndsLw Positiv Feel Arousal Doctrin,W
60,LB,Solve IAV Strong Power Virtue PowOth PowTot Finish,W
61,DE,Active ECON Means Space POS TimeSpc,NW
61,DE,Positiv Pstv Strong Virtue EVAL SklOth SklTOT Negativ Ngtv Hostile Strong Active Role HU Positiv Nonadlt IndAdj Work IAV Strong Active Begin EndsLw,NW
61,DE,Positiv Strong Virtue EVAL Abs@ ABS MeansLw Positiv Virtue Travel IAV Strong Increas,NW
61,DE,Hostile SocRel Complet IAV,NW
61,DE, Negativ Ngtv Hostile Strong Exert DAV TrnLoss Ovrst Time@ NegAff Hostile Strong Power Active Milit SocRel IAV PowCon PowTot,NW
61,DE,Negativ Hostile Active Exert IAV Positiv Complet Quan Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Strong Ovrst Space DIM SureLw Ovrst Time@ TIME TimeSpc,NW
61,DE,Ovrst Space Active Exert Abs@ ABS EndsLw Positiv Pstv Strong Virtue Negativ Ngtv Hostile Strong Active Vice WlbPhys WlbTot,NW
61,DE,Power Active Travel Negativ Ngtv Hostile Active SocRel IAV TrnLoss,NW
61,DE,Positiv Pstv Strong Active Virtue SklOth SklTOT Travel DAV,NW
61,DE,Positiv NatrPro Know IndAdj Positiv Pstv Active Passive Means EnlOth EnlTot Positiv Strong Virtue EVAL Abs@ ABS MeansLw Means Hostile Role HU PowPt PowTot,NW
61,DE,Active Travel TranLw Strong Quan DIM Positiv Pstv Affil SocRel IAV AffGain AffTot Strong EVAL Quality Negativ Perceiv,NW
61,DE,Causal Negativ Weak Active Fail IAV,NW
61,DE,Negativ Ngtv Weak Know Ovrst Time@ NegAff,NW
61,DE,Strong EVAL Quality ABS DIST Space TimeSpc Space Space TimeSpc,NW
61,DE,Negativ Ngtv Weak Passive Vice EndsLw Positiv Strong Virtue Positiv Pstv Strong Active Virtue SklOth SklTOT Active Work DAV TranLw Hostile Role HU PowPt PowTot,NW
61,DE,Strong Space DIM TimeSpc Quality Positiv Pstv Strong Active Exprsv Begin IAV EndsLw Negativ Hostile Active Exert IAV Goal PowOth PowTot Space,NW
61,DE,Weak Undrst FREQ TimeSpc Positiv Feel Arousal Doctrin Passive SocRel IAV ,NW
61,DE,Time@ Active Abs@ ABS Space Strong Ovrst Time@ Intrj SureLw Passive Goal EnlOth EnlTot,NW
61,DE,Quality Negativ Ngtv Hostile Strong SocRel IAV TrnLoss Power ComForm EnlGain EnlTot Strong Active Travel PowPt PowTot TranLw,NW
62,C,Strong Space Strong Space DIM TimeSpc Quan,W
62,C,ECON POLIT Name Strong Active Solve IAV TranLw Passive SocRel IAV Quan NUMB CARD Means SklOth SklTOT,W
62,C, Space TimeSpc,W
62,C,Active Work IAV Active Travel TranLw Space TimeSpc Positiv Pstv Passive Virtue Active Solve IAV EnlGain EnlTot,W
62,C,Time@ Active Exert Abs@ ABS EndsLw Positiv Pstv Active ComForm DAV EnlGain EnlTot Strong Power Active SocRel IAV Positiv Pstv Strong Active Virtue TrnGain Positiv Feel Arousal Doctrin,W
62,C,Passive Fall DAV ABS DIST Space TimeSpc BodyPt Positiv Pstv Affil Strong Active Role HU Passive SocRel IAV,W
62,C,Strong Power Active ComForm IAV EnlOth EnlTot Legal Role HU SklPt SklTOT Positiv Pstv Active ComForm DAV EnlGain EnlTot Strong Active Rise IAV Goal PowOth PowTot Space Quality,W
62,C,Strong Active Exert IAV TranLw Positiv Pstv Virtue EVAL SklOth SklTOT Affil Active SocRel IAV AffGain AffTot Negativ Hostile Active Exert IAV,W
62,C,BodyPt WlbPhys WlbTot Positiv Pstv Virtue Undrst EVAL EndsLw Strong Stay IAV Rel,W
62,C,Strong Active Increas DAV TimeSpc Strong Space Positiv Affil Strong IndAdj,W
62,C,Positiv Econ@ Quan WltOth WltTot Positiv Pstv Affil Strong Active Role HU,W
62,C,Positiv Nonadlt IndAdj BodyPt WlbPhys WlbTot ComForm COM PowOth PowTot FormLw,W
62,C,ABS DIST Space TimeSpc Power Active Travel Stay IAV EnlGain EnlTot Positiv Pstv Active ComForm DAV EnlGain EnlTot,W
62,C,Solve IAV Persist Active Solve IAV EnlGain EnlTot Negativ Ngtv Role HU PLACE Region,W
62,C,Negativ Ovrst Positiv Virtue Positiv Pstv Affil Active Virtue EVAL MeansLw Negativ Ngtv Hostile Strong Power Active SocRel IAV PowLoss PowTot Positiv Feel Arousal Doctrin,W
62,C,Negativ Ngtv Passive Need EndsLw Strong Power Active ComForm IAV EnlOth EnlTot IAV RcEthic RcTot Space ArenaLw ,W
62,C, PLACE Aquatic  Active Exert Abs@ ABS EndsLw  Negativ Ngtv Hostile POLIT Role HU PowCon PowTot,W
62,C,Negativ Ngtv Passive Need EndsLw Negativ Hostile Active Exert IAV Strong Power Causal PowLoss PowTot Negativ Decreas,W
63,C,Object Tool Affil COLL HU PowCoop PowTot Strong Power Role HU PowAuPt PowTot,W
63,C,Strong Ovrst Know Negate SureLw Affil COLL HU PowCoop PowTot Strong Power Active POLIT Role HU PowPt PowTot Hostile Strong EVAL Quality Positiv Ovrst RspOth RspTot,W
63,C,Negativ Hostile Active Exert Think IAV Space TimeSpc Passive Undrst Perceiv MeansLw Strong Power Virtue PowOth PowTot,W
63,C,Positiv Pstv Affil Active Virtue EVAL MeansLw Strong Power Active ComForm IAV EnlOth EnlTot Strong Solve IAV,W
63,C,Strong Power Active SocRel IAV Active Solve IAV EnlGain EnlTot Positiv Feel Arousal Doctrin ,W
63,C,Active Travel BodyPt Positiv Feel Arousal Doctrin,W
63,C,NatrPro Strong Active Exert IAV ,W
63,C,Finish Strong Active Ovrst Perceiv SureLw,W
63,C,Means SklOth SklTOT Negativ Ngtv Hostile Strong Power Active SocRel DAV PowLoss PowTot BodyPt,W
63,C,Negativ Hostile Active Exert IAV Positiv Virtue Ovrst Strong Time@ RspOth RspTot,W
63,C,Positiv Pstv Affil Active Virtue EVAL MeansLw Positiv Affil Strong IndAdj ,W
63,C,Positiv Pstv Strong Power Virtue MeansLw Strong ECON Complet Means,W
63,C,Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Active Solve IAV Positiv Econ@ Quan WltOth WltTot Positiv Pstv Affil Strong Active Role HU  Means,W
63,C,Positiv Pstv Affil Strong Active Role HU Rel TrnLoss Active Finish IAV,W
63,C,Active Causal TrnGain ,W
63,C,Weak Undrst FREQ TimeSpc Passive Travel IAV Active Work DAV TranLw Space TimeSpc,W
63,C,Negativ Weak IPadj Negativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTot Strong Active Exert IAV Econ@ Role HU,W
63,C,Active Exert DAV  Solve IAV,W
63,C,Positiv Pstv Virtue EVAL WltOth WltTot Perceiv EnlOth EnlTot Negativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTot Power Active Travel Strong ComForm EnlOth EnlTot FormLw Hostile Role HU PowPt PowTot,W
64,QB,Active Solve IAV Strong Quality Strong Space DIM TimeSpc  Object Tool IAV Positiv Affil Active Causal IAV Positiv Pstv Virtue Econ@ ECON WltOth WltTot,W
64,QB,Positiv Pstv Strong Complet IAV SklOth SklTOT Affil COLL HU PowCoop PowTot Ritual  Strong Means MeansLw,W
64,QB,,W
64,QB, Positiv Strong Power ,W
64,QB,Active Work IAV Negativ Active ComForm IAV Econ@ ECON ComForm COM FormLw,W
64,QB,Passive Arousal EMOT Strong Power Active Exert IAV PowOth PowTot Strong Active Rise IAV PLACE Sky TimeSpc Object Tool,W
64,QB, Object BldgPt Active Travel TranLw Negativ Ngtv Role HU Object Tool,W
64,QB,Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Strong Power Virtue PowOth PowTot Strong Active Exert IAV PowOth PowTot Strong Space Strong Active Exert IAV TranLw,W
64,QB,Negativ Fail Time@ IndAdj Positiv Pstv Virtue WlbPhys WlbTot Passive Goal EnlOth EnlTot Arousal EndsLw Complet IAV,W
64,QB,Positiv Strong Virtue Know IndAdj Active Passive Arousal Positiv Pstv Virtue Ovrst Abs@ ABS EnlOth EnlTot,W
64,QB,Hostile Role HU PowPt PowTot Space Strong Space Affil Active SocRel IAV AffGain AffTot Negativ Ngtv Passive Need EndsLw,W
64,QB,Positiv Virtue Ovrst ABS DIST Space TimeSpc  Object Tool Know Submit Econ@ ECON Role HU WltPt WltTot,W
64,QB, Negativ Weak IndAdj Space TimeSpc Object Tool,W
64,QB,Negativ Ngtv Passive Need EndsLw IAV RcEthic RcTot Positiv Feel Arousal Doctrin EndsLw Goal PowOth PowTot Active Exert DAV,W
64,QB,Perceiv EnlOth EnlTot Positiv Pstv Ovrst Rel ,W
64,QB, Econ@ ECON ComForm COM FormLw Strong Quan TranLw ,W
64,QB,Strong Active ComForm IAV Affil Active SocRel Decreas DAV Positiv Pstv Virtue EndsLw,W
64,QB,Solve IAV Know Positiv Active Travel IAV Passive Quan TimeSpc Positiv Nonadlt IndAdj,W
64,QB,Undrst Causal Negate Negativ Ngtv Weak Submit Passive Vice PowCon PowTot Negativ Ngtv Hostile Weak Passive SocRel PowCon PowTot Positiv Affil Strong IndAdj,W
64,QB,Passive Perceiv Quan BodyPt WlbPhys WlbTot Positiv Pstv Affil Arousal EMOT AffOth AffTot Submit Passive Role HU PowPt PowTot,W
65,SAF,Econ@ ECON Rel PowOth PowTot Positiv Role HU Know Ovrst Know Active Solve IAV Strong Ovrst Quan SureLw,NW
65,SAF,Positiv Eval@ Quality  Negativ Ngtv Hostile Strong Active Vice PowCon PowTot PLACE Route TimeSpc Space Affil Active SocRel IAV AffGain AffTot,NW
65,SAF,Finish Academ PLACE Social EnlOth EnlTot Econ@ Means SklOth SklTOT,NW
65,SAF,Affil Submit Passive ComForm IAV PowOth PowTot  IAV RcEthic RcTot Negativ Ngtv Quality NegAff Positiv Pstv Virtue WlbPhys WlbTot,NW
65,SAF,Hostile Role HU PowPt PowTot PLACE Route TimeSpc Causal If Active Quality PowCon PowTot Active Try IAV EndsLw Hostile Strong Milit Object Vehicle PowCon PowTot,NW
65,SAF,Positiv Pstv Virtue EVAL SklOth SklTOT Positiv Pstv Strong Virtue Exprsv ,NW
65,SAF,Strong Active Increas EndsLw Passive SocRel IAV,NW
65,SAF,Strong Ovrst Time@ EndsLw Hostile Role HU PowPt PowTot ,NW
65,SAF, Negativ Ngtv Hostile Weak Passive SocRel PowCon PowTot ComForm EnlOth EnlTot FormLw Positiv Pstv Virtue WlbPhys WlbTot,NW
65,SAF,Negativ Vice Need IndAdj WlbPsyc WlbTot Passive SocRel IAV Positiv Feel Arousal Doctrin,NW
65,SAF,Negate SV Positiv Nonadlt IndAdj Positiv Pstv Virtue EVAL RcEnds RcTot Positiv Eval@ Quality IndAdj Strong Work DAV PowOth PowTot,NW
65,SAF,Negativ Ngtv Passive Need EndsLw IAV RcEthic RcTot Positiv Ovrst Know IndAdj Active Travel EndsLw,NW
65,SAF,Travel IAV Strong Active Complet IAV TrnGain Travel Active Work DAV PLACE Route TimeSpc,NW
65,SAF,Affil Active SocRel IAV AffGain AffTot Quality Negate SV Finish IAV Active Exprsv Role HU SklPt SklTOT Negativ Ngtv Weak Vice ECON WltOth WltTot,NW
65,SAF,Solve IAV PLACE Route TimeSpc Perceiv EnlOth EnlTot Econ@ ECON ComForm COM FormLw,NW
65,SAF,Negativ Ngtv Hostile Strong Active Vice PowCon PowTot Negativ Ngtv Hostile Strong Power Active SocRel IAV PowLoss PowTot Positiv Nonadlt IndAdj Negativ Eval@ Quality IndAdj,NW
66,QB,Object Tool Positiv Pstv Strong Power Pleasur EMOT Ovrst WlbPsyc WlbTot,NW
66,QB,Positiv Pstv Strong Active Virtue TrnGain  Strong Power Econ@ ECON Role HU SklPt SklTOT Space,NW
66,QB,Quan Active Space,NW
66,QB,Object Tool Strong Power Econ@ COLL HU WltPt WltTot Positiv Affil Strong IndAdj,NW
66,QB,Passive Quality Quality Active Solve IAV EnlGain EnlTot Positiv Pstv Virtue EndsLw,NW
66,QB,Strong Active Fetch IAV TrnGain Affil Active SocRel IAV AffGain AffTot Strong Work DAV PowOth PowTot Object BldgPt,NW
66,QB,Vary TranLw Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Space Strong Active Fetch IAV TrnGain Quality Hostile Strong Power Active Milit SocRel IAV PowCon PowTot,NW
66,QB,Affil Active SocRel Positiv Pstv Virtue EVAL WltOth WltTot Quality Positiv Pstv Virtue EVAL SklOth SklTOT,NW
66,QB,Weak Passive Undrst Know Positiv Virtue Ovrst Affil Active SocRel IAV AffGain AffTot Space Active Travel TranLw,NW
66,QB,Negativ Ngtv Vice Ovrst EVAL NegAff PLACE Region Positiv Feel IndAdj,NW
66,QB,Negativ Ngtv Weak Passive Fail IAV PowCon PowTot Object Tool Active Travel TranLw Negativ Ngtv Vice NegAff Positiv Nonadlt IndAdj Weak Active Travel IAV,NW
66,QB,Strong Space Affil Active SocRel IAV AffGain AffTot Space,NW
66,QB,Negativ Ovrst Active Solve IAV EnlGain EnlTot Passive Arousal,NW
66,QB,Positiv Pstv Strong Virtue EndsLw  Negativ Ngtv Hostile Weak Passive SocRel PowCon PowTot  Econ@ ECON ComForm COM FormLw Negativ Ngtv Passive Solve IAV EnlLoss EnlTot,NW
66,QB,Weak Passive Arousal EMOT  Strong Quan DIM Positiv Nonadlt IndAdj Positiv Pstv Virtue Abs@ ABS EndsLw  Affil Active SocRel IAV AffGain AffTot,NW
66,QB,Time@ TimeSpc Positiv Pstv Virtue WlbPhys WlbTot Strong Active Travel PowPt PowTot TranLw Know ,NW
66,QB,Negativ Active Econ@ Fail IAV Active Try IAV TranLw Affil Active SocRel IAV AffGain AffTot ,NW
66,QB,Solve IAV Hostile Role HU PowPt PowTot PLACE Route TimeSpc,NW
66,QB,Negativ Fail Eval@ Weak Passive Vice Undrst Negate If Active Work IAV Negativ Ngtv Vice NegAff,NW
67,QB,Know Strong Power Active Means Positiv Eval@ Quality IndAdj,W
67,QB,Active Solve IAV Object Tool,W
67,QB,Active Academ Try IAV EnlEnds EnlTot Active Solve IAV EnlGain EnlTot Strong Space IAV PosAff,W
67,QB,Positiv Pstv Virtue EVAL SklOth SklTOT Positiv Pstv Strong Active Exprsv Begin IAV EndsLw Abs@ ABS Time@ TimeSpc Positiv Nonadlt IndAdj Strong Active Exert Abs@ ABS TranLw,W
67,QB,Hostile Strong Power Active Milit SocRel IAV PowCon PowTot Positiv Strong Virtue Know IndAdj Arousal EndsLw Hostile Milit Object Tool Strong Space,W
67,QB,Active Exert DAV Quan Affil Active SocRel Power Active Travel Time@,W
67,QB,Affil Active SocRel IAV AffGain AffTot Active Travel Quality,W
