ID,Position,Scouting Report Sentence(s),Race
36,SAF, Timing to open and sprint into phase with receiver,NW
36,SAF, High school receiver with excellent ball skills and competes hard for the football,NW
36,SAF, Tools for continued ball production on the next level,NW
36,SAF, Consistent punch and separates from perimeter blocks,NW
36,SAF, Flies into developing run lanes to greet runners near the line,NW
36,SAF," Makes centered, aggressive strikes as downhill tackler",NW
36,SAF, Flashed impressive punt return talent,NW
36,SAF, Scouts have some concerns about long speed,NW
36,SAF, Loses coverage effectiveness as route progresses downfield,NW
36,SAF, Had trouble catching up once he got behind in man coverage,NW
36,SAF, Gets caught flat-footed at times,NW
36,SAF, A little labored transitioning from his pedal,NW
36,SAF, Average range as sideline-to-sideline tackler,NW
36,SAF, Needs to be quicker coming to balance and getting tackle-ready,NW
37,C,"Wide and rugged with broad shoulders, waist and arms",W
37,C, Plays NFL-caliber football at both guard and center,W
37,C, Vocal leader on the practice field,W
37,C," Tight, compact steps into run fits",W
37,C," Unrolls hips into angle blocks, closing and locking the door",W
37,C, Core strength maintains a well-balanced power zone throughout the rep,W
37,C, Quick hands with dynamite in his punch,W
37,C, Keeps hands tight inside the frame snap after snap,W
37,C, Good sumo resets with hand fighting to recapture lost advantages,W
37,C, Good recognition of gaming defensive fronts in pass pro,W
37,C, Able to slow two defenders on the same rep,W
37,C, Will be hard to run through for bull rushers,W
37,C," Plays under his pads with big, strong hands and sturdy base",W
37,C," History of season-ending injuries, including ACL tear suffered in December",W
37,C, Shorter arms than desired,W
37,C, Leaves his feet behind as a drive blocker,W
37,C, Foot agility is slightly below average,W
37,C, Can be a little labored to mirror linebackers on second level,W
37,C, Long two-gappers are able to combat his quick hands,W
38,DT,Thick and powerful with above-average foot quickness,NW
38,DT, Very explosive first two steps,NW
38,DT, Darts into gaps and bends a tight track to the quarterback,NW
38,DT, Works to the rush edge without getting too far off track,NW
38,DT," Violent, efficient hands, plundering blocker’s outside hand",NW
38,DT, Sets up blocker and hits sudden inside switch as rusher,NW
38,DT, Activity level and play strength to hunt down hold-happy quarterbacks,NW
38,DT, Tough to reach when he’s playing it straight up,NW
38,DT, Can withstand double teams and cloud the interior,NW
38,DT, Classic Alabama read-and-react talent and technique,NW
38,DT, Explodes from hips to lift and displace blocker from his base,NW
38,DT, Punches into full extension and posts up the edge,NW
38,DT, Instinctive hands to rid blocker and look to finish,NW
38,DT, Rhythm to play off multiple blocks in the same rep,NW
38,DT, Strong base carries him through redirect blocks,NW
38,DT, Needs to eliminate freestyle approach,NW
38,DT, Tries to backdoor the block too often,NW
38,DT," Moves prematurely as two-gapper, giving away positioning",NW
38,DT, Has tougher time facing off against bigger interior players,NW
38,DT, All-gas rush attack prevents him from feeling screens,NW
38,DT, Needs to work to his counters more efficiently,NW
39,OT,"Split low with wide frame, good power and excellent body control",NW
39,OT, Instinctive feel for positioning and quick to adjust his blocks when needed,NW
39,OT, Powerful core allows him to base up and flatten the edge for running backs,NW
39,OT, Full sustain mode closes door once his hands lock in,NW
39,OT, Ready and willing to bury his man,NW
39,OT, Plays under squared pads as a climbing blocker,NW
39,OT, Athleticism for smooth drift from block to block on second level,NW
39,OT, Quick to set out on wide-angle rushers and close the distance,NW
39,OT, Keeps hands back until his target is within range,NW
39,OT," Strong, sure hands clench up and stall rush attack",NW
39,OT, Capable hand fighting to recapture control,NW
39,OT, Solid mirror and redirection win space,NW
39,OT, Very short arms for tackle position,NW
39,OT, Lack of length shows up when trying to hit redirect block at the top of rush,NW
39,OT, Longer defenders can stab and separate from him,NW
39,OT, Could struggle to gain enough depth against speed rush,NW
39,OT, Displays slight inconsistencies with weight dispersal,NW
39,OT," Loses contact with run blocks, showing occasional leaning",NW
40,SAF,Field demeanor of a player looking to make an impact,NW
40,SAF, Had 10 interceptions over his last 34 games and five career forced fumbles,NW
40,SAF, Recognizes repeated plays and tendencies from tape,NW
40,SAF, Smooth backpedal with ability to accelerate pace and gain depth,NW
40,SAF, Reads quarterback from high safety and gets early take-offs on the throw,NW
40,SAF, Attacks high point with excellent timing,NW
40,SAF, Can guard tight ends in man coverage,NW
40,SAF, Reads and attacks receiver screens before they can take off,NW
40,SAF, Willing to collide with force against big running backs,NW
40,SAF, Played special teams all four seasons,NW
40,SAF, Average hip fluidity for directional change in space,NW
40,SAF, Plays with just average speed and length in man coverage,NW
40,SAF, Lacks recovery burst to make up lost coverage distance,NW
40,SAF, Too many busts from the UCF secondary as back-end leader,NW
40,SAF, Fell victim to coverage confusion near goal line,NW
40,SAF, Runs into too many blocks when operating as down safety,NW
41,DT,Explodes into neutral zone with his first step,NW
41,DT, Punishing initial pop,NW
41,DT, Rips quick hands into shoulders of opponents for early control,NW
41,DT," Upper-body power to punch, press and extend in setting an edge",NW
41,DT, Will use brute force to power his way into the backfield,NW
41,DT, Very difficult to cross-face him as a blocker,NW
41,DT, Plays much stronger than his listed weight,NW
41,DT, Plants a post leg and squares off against double teams,NW
41,DT, Operates with balance and controlled movement,NW
41,DT, Impressive short-area feet to attack edges as a rusher,NW
41,DT, Hands are heavy and violent in battering pass protection,NW
41,DT, Workable spin move for future rush development,NW
41,DT, Appears unusually fast in open-field pursuit,NW
41,DT, Loses proper pad level as the rep unfolds,NW
41,DT, Needs to stay square when sliding down the line,NW
41,DT," Will dislodge rather than shed, allowing blocker to stay in it",NW
41,DT, Occasionally freelances out of his run fit,NW
41,DT, Had some up-and-down games and average production,NW
41,DT, Better hand efficiency would improve his rush,NW
42,OT,Three-year starter who learned under Quenton Nelson and Ronnie Stanley,W
42,OT, Adequate thickness with proportional frame,W
42,OT, Allows slanting defender to declare before he fits and runs him,W
42,OT, Strikes with force into first contact,W
42,OT, Well-schooled working hip to hip on double teams,W
42,OT, Works with good strain during sustain phase as run blocker,W
42,OT, Adequate athleticism and body control up to second level,W
42,OT, Diverts and turns his block away from run lane,W
42,OT, Displays feel for drop depth in his sets,W
42,OT, Reloads and fires when his punch is discarded,W
42,OT, Able to slide and recover once pass rush disengages,W
42,OT,  Could struggle gaining early depth with kick slides versus NFL speed,W
42,OT," Timing, hand placement and body control all need work in pass sets",W
42,OT, High hands easily swatted and discarded,W
42,OT, Punch is monotonous and predictable,W
42,OT, Needs to eliminate punch hitch and diversify his attacks on rushers,W
42,OT, Reaches looking for two-hand contact rather than sitting back and ripping it,W
42,OT, Has a tendency to play too far forward when seeking moving targets,W
43,SAF,Good size and plays with some alpha qualities,NW
43,SAF, Desires to set a tone when stepping downhill to tackle,NW
43,SAF, Plus overall ball production as a starter,NW
43,SAF,""" Smooth hips to drive for depth and transition with quarterbacks progressions""",NW
43,SAF,""" Quick study of quarterbacks intentions from deep safety""",NW
43,SAF, Outstanding transition to plant and spring forward without hanging up,NW
43,SAF, Recognizes optimal points of entry to the catch point,NW
43,SAF, Forceful strikes look to dislodge the catch,NW
43,SAF, Speed for recovery or to range over the top and erase,NW
43,SAF, Baits faux windows underneath and looks for hungry passers,NW
43,SAF, Works for top position as one-on-one defender downfield,NW
43,SAF," Talented ball-tracker, maintaining balance to make plays on the ball",NW
43,SAF, Background as standout special-teamer in 2018,NW
43,SAF, Played with better overall coverage awareness in 2019,NW
43,SAF, Can be a little nonchalant finding position post-snap,NW
43,SAF, Will take the bait on double moves,NW
43,SAF, Needs more consistent eye balance from slot or near the line,NW
43,SAF, Issues over three years with angles too steep to the football,NW
43,SAF, Late to diagnose run when not working from center field,NW
43,SAF, Can be pulled off flow of the football by misdirection as down safety,NW
43,SAF, Gets tagged by blocking receivers in his periphery,NW
44,CB,Prototypical build as an outside corner with size and length,NW
44,CB, Full of confidence and a little bit of edge,NW
44,CB, Fires stiff punch to hinder release from press,NW
44,CB, Diligent to crowd catch space when running vertical with targets,NW
44,CB, Held up against Alabama with an INT and two incompletions on three targets,NW
44,CB," Displayed ball skills with soft, natural hands",NW
44,CB, Consistent in finding his high-point timing,NW
44,CB, Sudden burst to fly into passing lanes and play the throw,NW
44,CB, Readily accepts challenges of run support,NW
44,CB, Latch-on tackler with aggressive finish,NW
44,CB, Highly inexperienced with more reps needed for development,NW
44,CB, Suspended for LSU bowl game at end of 2018 season,NW
44,CB, Completely unnecessary personal fouls against Auburn and Florida,NW
44,CB, Feet are a little jittery and uncertain from press,NW
44,CB, Tall backpedal with a hitch when opening to sprint,NW
44,CB, Gives in way too quickly to route fakes,NW
44,CB,""" Doesnt find the football near the goal line""",NW
44,CB, Fails to read receiver and phase the route,NW
45,OT,"Athletic, proportional frame",W
45,OT, Smooth into his kick-sets and slides,W
45,OT, Able to find speed rushers at the top of the arc,W
45,OT,""" Good feel for quarterbacks drop point""",W
45,OT, Has feet and recovery athleticism to run rushers up past the pocket,W
45,OT, Quality redirection quickness against inside counters,W
45,OT, Good flexibility in hips and ankles,W
45,OT, Strength in hands to snatch and secure,W
45,OT, Able to handle pull-blocking duties into space,W
45,OT, Ability to process and adjust in his pass protection,W
45,OT, Sudden out of his stance and into lateral movements,W
45,OT, Natural working from secure block to second-level target,W
45,OT, Has feet to sustain against moving targets in space,W
45,OT, Appeared to have gained some strength in the one game he played in 2019,W
45,OT, Has played only one game since start of 2019 season,W
45,OT, Below-average length and core strength for a tackle,W
45,OT, Needs to be quicker and tighter with punch to protect his frame,W
45,OT, Power rushers drive through redirect blocks and can bounce him into pocket,W
45,OT, Struggles to press defenders off of his edge,W
45,OT, Knees will stiffen at times during pass sets,W
45,OT," Opens shoulders, making him susceptible to inside counters",W
45,OT, Loses power as a drive blocker due to hand placement,W
45,OT, Needs to come off the ball and get hands on defender faster,W
45,OT, Below-average contact balance,W
45,OT, Inconsistent getting blocks secured and finished in run game,W
46,G,Diversified pass protection approach in 2020,NW
46,G, Willing to set out on top of rushers early in rep,NW
46,G," Throws hands quickly, looking for early advantage",NW
46,G, Makes opponents feel his heavy hands,NW
46,G, Effective use of snatch-and-trap technique,NW
46,G, Clear eyes see exotic rush packages and twists,NW
46,G, Enough recovery athleticism to work rusher past pocket,NW
46,G, Generates good deal of push when he centers up on the block,NW
46,G, Understands leverage to widen edge defenders on kick-outs,NW
46,G, Very good timing on combos up to linebackers,NW
46,G, Adequate reactive agility to adjust in space,NW
46,G, Upper-body power to protect his edges,NW
46,G, High hands cause him to slide up and off the block,NW
46,G, Quicker hand resets would improve sustain,NW
46,G, Needs to bring feet with him into down blocks,NW
46,G, Struggles finding his way to back-side block,NW
46,G, Benefited from shallow drop points from his quarterback,NW
46,G," Lunges, leaving hands extended for rushers to swipe and chop",NW
46,G,""" Doesnt clamp in with hands to control rusher""",NW
46,G, Could struggle with edge speed and inside counters at tackle,NW
47,CB,Well-built with above-average lower-body strength,NW
47,CB, Controls footwork from pedal for quicker click-and-close,NW
47,CB, Good body balance for sudden change of direction against intermediate routes,NW
47,CB, Very physical when closing distance and crowding receiver,NW
47,CB, Makes sure to feel the receiver before turning to find the football,NW
47,CB, Twitch for more plays on the football if he squeezes routes a little tighter from off-man,NW
47,CB, Treats battle for catch space like a fist fight,NW
47,CB, Play strength mitigates lack of desired size,NW
47,CB, Works at keeping route from working easily across his face,NW
47,CB, Tackles receivers quickly after catch,NW
47,CB,""" Doesnt get eyes on quarterback often enough for coverage clues""",NW
47,CB," Opens hips early, allowing route runner the advantage",NW
47,CB, Brief stall to drive from the top of his drop,NW
47,CB, Too grabby and undisciplined with back to the ball,NW
47,CB," History of pass interference penalties, with many of them unnecessary",NW
47,CB, Average lateral burst in transitions and long speed deep,NW
47,CB,""" Needs to get off receivers run block sooner""",NW
48,G,"""Power teams will love the way hes put together""",NW
48,G, Very broad through chest and waist,NW
48,G, Plays wide and is a handful to get around for defenders,NW
48,G, Fires from hips and into arm extension on base blocks,NW
48,G, Body mover on down blocks through sheer force and momentum,NW
48,G, Strong hands clutch up and prevent leakage on sustain blocks,NW
48,G, Plays with desired toughness and some grit in his demeanor,NW
48,G, Length and pop to force rushers into reset mode,NW
48,G, Works at keeping shoulders square to his target,NW
48,G, Base width is static and well-balanced throughout the rep,NW
48,G, Washes rush counters away with good redirection,NW
48,G, Instinctive hands with smart resets to prevent overextending in pass pro,NW
48,G, Mass and core strength creates a sturdy anchor,NW
48,G," Plays too high, limiting pop into initial contact",NW
48,G, More weight-room strong than quick-twitch explosive,NW
48,G," Leans into contact, leaving his feet behind",NW
48,G, Heavy legged in space,NW
48,G, Physically unable to make adjustments in attempting to block moving targets,NW
48,G, Waist-bender as drive blocker,NW
48,G, Will have issues protecting gaps with lateral slide quickness,NW
48,G, Recovery against twists will be very challenging for him,NW
48,G, Punch placement is a little erratic,NW
48,G, Grabby when he panics,NW
48,G, Missing snap quickness for reach blocks,NW
49,WR,Gets off the snap in a hurry,NW
49,WR, Races to top speed and maintains it through the route,NW
49,WR, Keeps route intentions on private mode,NW
49,WR, Talented in manipulating coverage out of position,NW
49,WR, Sudden with smooth acceleration into speed cuts,NW
49,WR, Above-average play strength for his size,NW
49,WR, Built for option routes,NW
49,WR, Operates with clear understanding of route leverage,NW
49,WR, Plays like running back with ball in his hands,NW
49,WR, Instinctive reading field and creating yards after contact,NW
49,WR, Posted 12 catches for 170 yards and two TDs against Ohio State in 2018,NW
49,WR, Team guy who is appreciative of hard workers,NW
49,WR, Capable of handling return duties coming into the league,NW
49,WR, Lacks desired game experience,NW
49,WR, Stronger cornerbacks can slow him at top of the route,NW
49,WR, Short arms and needs throws put on top of him,NW
49,WR, Focus drops have been an issue in the past at times,NW
49,WR, Needs to take better angles working back to the ball in traffic,NW
49,WR, Average in contested catch matchups,NW
50,EDGE,"Built like a superhero with a broad chest, thickly muscled arms and a tapered waist",NW
50,EDGE, Humble teammate with tremendous football character,NW
50,EDGE, First freshman in Kirby Smart era to be named a team captain,NW
50,EDGE, Aggressive play demeanor has NFL starter written all over it,NW
50,EDGE," Charges into pulling guards like a battering ram, stopping them dead in their tracks",NW
50,EDGE, Very good upper-body twitch and strength to unhinge and shed blocks,NW
50,EDGE, Contact balance to absorb blocks and maintain his base,NW
50,EDGE, Lightning-quick playing off blocks and making athletic tackles,NW
50,EDGE, Gifted change-of-direction to follow flow of the play,NW
50,EDGE, Juice to chase down perimeter runs,NW
50,EDGE, Will alter rush tempo to lull tackles to sleep,NW
50,EDGE, Power chop and swivel hips to grease and flip the edge,NW
50,EDGE,""" Leverage and power to capture and collapse a tackles edge""",NW
50,EDGE, Booming closing burst helps him demolish quarterbacks,NW
50,EDGE, Has reps dropping and covering tight ends and running backs,NW
50,EDGE, Strong but undersized to be setting hard edges,NW
50,EDGE,""" Doesnt play with desired knee bend to help him anchor""",NW
50,EDGE, Will need to get off centered blocks more quickly,NW
50,EDGE, Limited go-to moves as a rusher,NW
50,EDGE, Gives away rush plan prematurely,NW
50,EDGE, Rarely threatens tackles with quality counters,NW
51,OT,Three-year starter,NW
51,OT, Excellent bend and flexibility,NW
51,OT, Leverage and hand strength to stick and sustain on inside zone,NW
51,OT, Looks great in space and moves like a big tight end,NW
51,OT, Alters speeds to stalk and strike on second and third levels,NW
51,OT, Athletic tools to find his way in pro rushing attack,NW
51,OT, Above-average foot agility on inside slide,NW
51,OT, Hands are quiet and punch-ready,NW
51,OT, Showed better play strength in 2020,NW
51,OT, Hand fighting has been refined over the years,NW
51,OT, Decent job of flat-backing through his punch,NW
51,OT, Average fire off the ball and into his block,NW
51,OT, Asked to do a lot of basic wall-off blocking,NW
51,OT, Too segmented in climbing on work-up blocks,NW
51,OT, Not a people mover or consistent finisher as drive blocker,NW
51,OT, Lets his balance get away from him in recovery mode,NW
51,OT, Relies on upper-body strength over positioning to secure reach blocks,NW
51,OT, Leaves arms and hands out too long for rushers to attack,NW
51,OT, Would benefit from more varied pass-set approach,NW
52,LB,"Rare level of explosiveness, speed and agility",NW
52,LB, Moves around the field like a loose-hipped running back,NW
52,LB, Plays both fast and physical,NW
52,LB, Sudden lateral movements to slip blocks and find his meal,NW
52,LB, Speed allows him to play past climbing blocks,NW
52,LB, Range to challenge outside runs and perimeter throws is elite,NW
52,LB, Fluid change of direction in pursuit while maintaining speed,NW
52,LB, Hunts the football with extreme aggression and turned-up motor,NW
52,LB, Run-through hitter with no brakes into contact,NW
52,LB, Forced five fumbles and recovered four over last two years,NW
52,LB, Twitchy trigger rockets him downhill to attack behind the line,NW
52,LB, Traits to succeed as high-impact blitzer,NW
52,LB,""" Heat-seeking missile once hes inside the pocket""",NW
52,LB," Can cover tight ends, running backs and some slot receivers",NW
52,LB, Body type is caught between safety and linebacker,NW
52,LB,""" Doesnt play with linebacker fundamentals yet""",NW
52,LB, Inconsistent instincts to dissect what offense is doing,NW
52,LB, Taking on blocks can be a chore for him,NW
52,LB, Combustible energy causes mistakes in pursuit and tackling,NW
52,LB, Gets in too much of a hurry diving downhill,NW
52,LB, Flow to football lacks proper leverage and consistent angles,NW
53,OT,Tucks chin tight to his chest in pass sets,NW
53,OT, Quality stiffness in initial punch,NW
53,OT, Can be effective with his left-right combo punch,NW
53,OT, Able to unlock hips and sink his anchor,NW
53,OT, Plays with toughness at the point of attack,NW
53,OT, Fires off the snap with good pad level,NW
53,OT, Works with inside hands as his default,NW
53,OT, Hand placement helps create movement on down blocks,NW
53,OT, Works feet into position laterally before striking on the move,NW
53,OT, Solid core power when engaging head-up,NW
53,OT, Practice habits have been questioned by some scouts,NW
53,OT, May lack foot quickness to handle NFL speed outside,NW
53,OT, Will have trouble redirecting against rush counters,NW
53,OT, Opens up and chases at the top of the rush,NW
53,OT, Lacks athletic ability for desired recovery,NW
53,OT, Very average lateral quickness to catch cross-face stunts,NW
53,OT, Upper body lurches too far forward as run blocker,NW
54,DE,"Outstanding blend of height, weight and length",NW
54,DE, Has potential to fit a variety of schemes and alignments,NW
54,DE, Already sees benefits from expansive wingspan,NW
54,DE, Tape continued to improve as 2020 season wore on,NW
54,DE, Offers rush potential from all over the defensive line,NW
54,DE, Swivels hips and shoulders over the top of the block,NW
54,DE, Potentially dangerous counter-spin as interior rusher,NW
54,DE, Operates with forceful hands to displace the block,NW
54,DE, Will become a chore to handle with better upper-body strength,NW
54,DE, Operates with force in his hands to displace the block,NW
54,DE, Traits to work quickly around stagnant opponents,NW
54,DE, Stabs and swivels around tackle with complete separation,NW
54,DE, Formidable block swimmer when aligned inside,NW
54,DE, Tore his Achilles this offseason,NW
54,DE, Fundamentals and technique are still in development mode,NW
54,DE, Tends to piecemeal the rep together in segments,NW
54,DE, Elevated pad level limits potential at point of attack,NW
54,DE, Inconsistent edge-setting due partially to shoddy footwork,NW
54,DE, Tardy in processing and diagnosing play design,NW
54,DE, Top-heavy mover with some balance inconsistencies,NW
54,DE, Active hands need more focus and direction as pass rusher,NW
54,DE, Still working on putting his rush plan together,NW
54,DE, Average closing burst to the quarterback,NW
55,TE,Two-year team captain who does not lack in self-confidence,W
55,TE," Balanced his time between wing, slot and in-line tight end",W
55,TE, Coveted combination of size and athletic ability,W
55,TE, Former basketball player with quality feet in space for a big man,W
55,TE, Displayed ability to keep one-hand touches alive for the catch,W
55,TE, Big target for chain-moving throws on third down,W
55,TE, Has build-up speed to climb past linebackers into seam,W
55,TE, Highly competitive with ball in his hands,W
55,TE, Smooth in space and stacks downhill yards after the catch,W
55,TE, Pummels tacklers with phone pole stiff-arm,W
55,TE, Has size and blocking potential to become a true Y tight end,W
55,TE, Makes impressive athletic recoveries and finishes blocks,W
55,TE, Can improve his angles as a blocker,W
55,TE, Needs better first-engagement pop,W
55,TE, Inconsistent footwork to sustain second-level blocks,W
55,TE, Slowed by physical coverage,W
55,TE, Needs to clear clingy defender at the top of the route,W
55,TE, Average quickness to separate on lateral route breaks,W
55,TE, Inconsistent catch focus to finish in traffic,W
56,WR,Averaged 21,NW
56,WR,8 yards per catch over his last 74 catches,NW
56,WR, High school sprint and long-jump champion,NW
56,WR," Scored touchdowns of 72, 76 and 85 yards in 2020",NW
56,WR, Scary burst for quick vertical separation if punch is whiffed,NW
56,WR, Rapid foot turnover through the route,NW
56,WR, Maintains good tempo through the route,NW
56,WR, Able to plant and cut at fairly crisp angles,NW
56,WR, Timing getting to full extension to make high-point catch,NW
56,WR, Big time catch-and-run talent with instant burst to hit the home run,NW
56,WR, Ability to stretch defense from the slot,NW
56,WR, Averaged 27,NW
56,WR,5 yards per return with a touchdown as kick returner in 2020,NW
56,WR, Ran a very simple route tree,NW
56,WR, Bumped off track inside five yards,NW
56,WR, Hip tightness prevents quick sink-and-open,NW
56,WR, Average acceleration in restart once he slows his feet,NW
56,WR, Geared down route speed telegraphs underneath route,NW
56,WR," Needs to sell deeper, more committed route fakes",NW
56,WR, Ball tracking and ball skills miss the mark,NW
56,WR, Drop rate and catch focus has been an issue for him,NW
57,WR,Brings legitimate deep-ball danger to the field,NW
57,WR, Breakaway speed as home-run hitter with a stack of long TDs to his name,NW
57,WR, Touchdowns of 50-plus yards are piled high during his career,NW
57,WR, Multiple touchdowns on pop pass (jet sweep),NW
57,WR, Shows ability to slam brakes and open quickly on comeback routes,NW
57,WR, Easy separation burst from his turns,NW
57,WR, Hits second and third gear on post routes,NW
57,WR, Above-average awareness and footwork near boundaries,NW
57,WR, Had to leave some production on field due to quarterback play,NW
57,WR, Over-the-shoulder ball-tracking talent,NW
57,WR,  All skin and bones on spindly frame,NW
57,WR, Falls well-below size standards even for a slot,NW
57,WR, Lacks committed effort working into the middle of the field,NW
57,WR, Below-average adjusting routes to traffic and redirection attempts,NW
57,WR, Can improve working to softest spots of zone for his quarterback,NW
57,WR, Poor play strength to create enough contested catch space,NW
57,WR, Will struggle to secure the catch through contact,NW
57,WR, Needs to play to his best speed on a consistent basis,NW
58,LB,Very tough with a physical edge,NW
58,LB, Plays with demeanor teams look for in the middle,NW
58,LB, Field-savvy with instincts to diagnose misdirection,NW
58,LB, Identifies and communicates,NW
58,LB, Heavy hands with good pop to take on blocks,NW
58,LB, Pursues ball-carrier with patience and leverage,NW
58,LB, Fluid alterations to his pursuit angles,NW
58,LB, Excellent feel for attack timing downhill,NW
58,LB, Meets runners with violent collisions in the hole,NW
58,LB,""" Strikes like hes trying to send a message""",NW
58,LB, Great awareness and ballhawking as spot dropper,NW
58,LB, Has enough man-cover talent to play on all three downs,NW
58,LB, Thrived on kick- and punt-cover teams early in his career,NW
58,LB, Average lateral quickness traps him behind climbing blocks,NW
58,LB, Inconsistent to strike and separate from blockers,NW
58,LB, Needs to improve angles to elude box traffic,NW
58,LB, Might need to take a few more chances as a pro,NW
58,LB, Top-end speed appears below average,NW
58,LB, Loses ground when pursuit flows wide,NW
58,LB, Below-average lateral agility as open-field tackler,NW
59,WR,Expected to be a big-time tester,NW
59,WR," Exciting height, weight, speed combination",NW
59,WR, Averaged over 104,NW
59,WR,4 yards per game in 2020,NW
59,WR, Playmaker who averaged a touchdown every four catches over last two years,NW
59,WR, Size to bang on undersized corners down the field,NW
59,WR, Strides and separates on go routes,NW
59,WR, Quality ball-tracker with second gear to chase it down,NW
59,WR, Foot quickness is a plus for being a tall wideout,NW
59,WR, Consistently gains ground on coverage on inside routes,NW
59,WR, Has experience outside and as a big slot in LSU offense,NW
59,WR, Very wide catch radius,NW
59,WR, Able to rescue throws way outside his frame,NW
59,WR, Runs with decent toughness after the catch,NW
59,WR, Appeared to lack focus and intensity in some 2020 games,NW
59,WR,""" Excellent timed speed but doesnt always play fast""",NW
59,WR, Too content in allowing press corners to attack his release,NW
59,WR, Uses same stutter-skip setups into stems and breaks underneath,NW
59,WR, Fails to crank up quality route fakes to tilt cornerbacks off balance,NW
59,WR, Had focus drops in 2020,NW
59,WR, A step slow to get hands catch-ready as slot target,NW
59,WR, Allows coverage to crowd him too often,NW
59,WR, Needs to do a better job of finishing his routes,NW
60,LB,Played all three linebacker positions,W
60,LB, Early arm extension to punch and stay clean inside,W
60,LB, Separates and searches for the runner,W
60,LB, Plays quickly off the edge block to make sudden tackles,W
60,LB, Fluid change of direction in space,W
60,LB, Agility and hips for smooth lateral transitions,W
60,LB, Physical striker when he gets them in his sights,W
60,LB, Can match up in coverage with positive results,W
60,LB, Attacks blitz blockers with force and some success,W
60,LB, Versatility to be moved around the field,W
60,LB, Long and thin through hips and legs,W
60,LB, Below-average base to withstand angle blocks,W
60,LB, Will have trouble constricting run lanes with force,W
60,LB, Needs to be quicker shadowing lateral run cuts,W
60,LB, Glued to bigger blockers once they find his frame,W
60,LB, Needs to find consistent angles and position as tackler,W
60,LB, Below-average strength to finish,W
61,DE,Burly build with heft and power in uppers and lowers,NW
61,DE,""" Efficient hand fighter whos able to play past initial blocks in edge alignment""",NW
61,DE,""" Ability to use tackles forward momentum against him""",NW
61,DE, Fights over top of back-side cutoffs,NW
61,DE, Gets skinny knifing through B-gaps with sudden arm over,NW
61,DE, Punch into full-arm extension is instant,NW
61,DE, Rush hands are extremely active and sufficiently violent,NW
61,DE, Drives under and through redirect blocks at the turn,NW
61,DE, Effective counter spins and can even stack them back-to-back,NW
61,DE, Instinctive rush approach with ability to reset mode of attack,NW
61,DE, Moves quickly for a big and hits with heavy thuds,NW
61,DE," Lays into quarterbacks, causing fumbles during sacks",NW
61,DE, Rush is devoid of desired suddenness off the edge,NW
61,DE," Heavy, stomping feet on inside counter",NW
61,DE, Lacks lateral quickness/agility for effective twist attacks,NW
61,DE, Tall pad level creates easier punch target on counters,NW
61,DE, Occasionally freelances himself out of position in run game,NW
61,DE, Blocks stay connected to him once they find his frame,NW
61,DE, Tightness hinders change-of-direction movements,NW
62,C,Broad and wide with proportional physique,W
62,C, Mass to match with run-stuffing zero-techniques,W
62,C, Makes the calls up front,W
62,C, Processes moving fronts and adjusts work accordingly,W
62,C," Stays active after contact, looking to improve positioning",W
62,C, Slides feet/hips around defender to seal run lane,W
62,C, Maintains eye contact with climb-up targets on second level,W
62,C, Musters quality pop when throwing punch,W
62,C, Ankle flexion for adequate anchor versus bull rushers,W
62,C, Widens out broad frame to protect A-gaps,W
62,C,""" Allows defenders hands into his frame too often""",W
62,C, Plays too straight-legged into block engagement,W
62,C, Feet are more choppy than drive-oriented through contact,W
62,C, Average success rate as outside zone blocker,W
62,C, Inconsistent use of hands to help capture lateral positioning,W
62,C, Needs to maintain better posture in pass sets,W
62,C," Hands got washed away by active, well-schooled opponents",W
62,C, Will need to punch and reset to prevent rush leakage at his edge,W
63,C,Three-year starter and two-year team captain,W
63,C, Undeniable team leader and tough individual,W
63,C, Wrestling background is evident in core strength,W
63,C, Strong hands help maintain base block,W
63,C, Looks to work hands into position after losing battle early,W
63,C, Swings hips into position to seal the block,W
63,C, Fluid footwork for short-pull game,W
63,C, Finishes blocks with good intensity,W
63,C, Technique to trap and pancake leaning nose,W
63,C, Hands in punch were tighter and more accurate at Senior Bowl,W
63,C,""" Helps with cleanup when teammates protection gets leaky""",W
63,C, Capable in recovery mode,W
63,C," Very short arms for his size, allowing defenders to get shots into his frame",W
63,C, Longer defenders separate and discard him,W
63,C, Will give some early ground against strong bull rush,W
63,C, Occasional drift against twisting fronts,W
63,C, Susceptible against push-pull specialists,W
63,C, Snap-to-step lateral quickness is average,W
63,C,""" Doesnt generate noticeable push as a drive blocker at point of attack""",W
64,QB,* Prototypical size to stand tall and fire from the pocket * Made substantial production gains across the board in 2020,W
64,QB,* Enabled team to open up game plan in 2020,W
64,QB,* Became the first FBS quarterback in 15 years to post three or more TD passes in nine consecutive games,W
64,QB,* Stepped up against Alabama in SEC Championship Game,W
64,QB,* Able to pump and reset against baiting coverage,W
64,QB,* Feels edge pressure and climbs to free space in pocket,W
64,QB,* Gets back into passing platform when moving outside the pocket,W
64,QB,* Arm strength to whip field-side deep outs with no issues,W
64,QB,* Tardy safeties will find a willing challenger over the top,W
64,QB,* Talented downfield passer with touch and accuracy,W
64,QB,* Can attack one-on-ones and place deep throw where it needs to go,W
64,QB,* Fairly accurate even when feet are not set Pocket setup is slower and labored,W
64,QB, Footwork gets sloppy and bouncy inside pocket,W
